Id;LotFrontage;LotArea;Street;Utilities;Condition1;YearBuilt;Heating;HeatingQC;CentralAir;1stFlrSF;2ndFlrSF;FullBath;HalfBath;BedroomAbvGr;KitchenAbvGr;KitchenQual;TotRmsAbvGrd;GarageCars;GarageArea;MoSold;YrSold;SaleType;SaleCondition;SalePrice
969;50;5925;Pave;AllPub;Norm;1910;Grav;Fa;N;600;368;1;0;2;1;TA;6;0;0;5;2009;WD;Abnorml;37900
970;75;10382;Pave;AllPub;Norm;1958;GasA;TA;Y;1095;0;1;0;2;1;TA;6;1;264;3;2006;ConLD;Normal;140000
971;60;10800;Pave;AllPub;Norm;1949;GasA;TA;N;720;472;1;1;4;1;TA;6;0;0;12;2006;WD;Abnorml;135000
972;36;2268;Pave;AllPub;Norm;2003;GasA;Ex;Y;764;862;2;0;2;1;Gd;6;2;474;7;2009;WD;Normal;173000
973;55;7892;Pave;AllPub;Norm;1979;GasA;TA;Y;918;0;2;0;2;1;TA;5;1;264;4;2010;WD;Normal;99500
974;95;11639;Pave;AllPub;Norm;2007;GasA;Ex;Y;1428;0;2;0;3;1;Gd;6;2;480;12;2008;New;Partial;182000
975;60;11414;Pave;AllPub;RRAn;1910;GasA;TA;N;1136;883;1;0;3;1;Gd;8;2;532;10;2009;WD;Normal;167500
976;NA;2651;Pave;AllPub;Norm;2000;GasA;Ex;Y;673;709;2;1;3;1;Gd;6;2;490;4;2006;WD;Normal;165000
977;51;5900;Pave;AllPub;Norm;1923;GasA;TA;Y;869;0;1;0;2;1;Fa;4;0;0;8;2006;WD;Normal;85500
978;35;4274;Pave;AllPub;Norm;2006;GasA;Ex;Y;1241;0;1;1;1;1;Gd;4;2;569;11;2007;New;Partial;199900
979;68;9450;Pave;AllPub;Norm;1954;GasA;Ex;Y;894;0;1;0;3;1;TA;5;2;400;5;2007;WD;Abnorml;110000
980;80;8816;Pave;AllPub;Feedr;1963;GasA;TA;Y;1121;0;1;0;3;1;TA;5;2;480;6;2009;WD;Normal;139000
981;NA;12122;Pave;AllPub;Norm;1961;GasA;Gd;Y;999;0;1;0;3;1;Ex;6;2;588;7;2008;WD;Normal;178400
982;98;12203;Pave;AllPub;Norm;1998;GasA;Ex;Y;1276;1336;2;1;4;1;Gd;8;3;676;7;2009;WD;Normal;336000
983;43;3182;Pave;AllPub;Norm;2007;GasA;Ex;Y;1266;0;2;0;2;1;Gd;6;2;388;3;2008;WD;Normal;159895
984;NA;11250;Pave;AllPub;Norm;2002;GasA;Ex;Y;1149;1141;2;1;4;1;Gd;9;2;779;5;2008;WD;Normal;255900
985;75;10125;Pave;AllPub;Norm;1977;GasA;TA;Y;1302;432;2;0;4;2;Gd;8;2;539;8;2009;COD;Normal;126000
986;68;10880;Pave;AllPub;Norm;1950;GasW;TA;N;1164;0;1;0;3;1;TA;5;1;240;8;2008;ConLD;Normal;125000
987;59;5310;Pave;AllPub;Feedr;1910;GasA;Gd;Y;1001;634;1;0;2;1;Gd;5;1;255;6;2006;WD;Normal;117000
988;83;10159;Pave;AllPub;Norm;2009;GasA;Ex;Y;1940;0;2;1;3;1;Ex;8;3;606;4;2010;New;Partial;395192
989;NA;12046;Pave;AllPub;Norm;1976;GasA;TA;Y;1118;912;2;1;4;1;Gd;8;2;551;6;2007;WD;Normal;195000
990;65;8125;Pave;AllPub;Norm;2006;GasA;Ex;Y;778;798;2;1;3;1;Gd;6;2;614;8;2006;New;Partial;197000
991;82;9452;Pave;AllPub;Norm;1997;GasA;Ex;Y;1407;985;2;1;3;1;Gd;7;3;870;6;2006;WD;Normal;348000
992;121;17671;Pave;AllPub;Artery;1882;GasA;Gd;Y;916;826;1;1;4;1;Gd;8;2;424;11;2009;WD;Normal;168000
993;80;9760;Pave;AllPub;Norm;1964;GasA;Gd;Y;1020;831;2;1;3;1;Gd;7;2;440;7;2007;WD;Normal;187000
994;68;8846;Pave;AllPub;Norm;2005;GasA;Ex;Y;750;750;2;1;3;1;Gd;6;2;564;8;2006;New;Partial;173900
995;96;12456;Pave;AllPub;Norm;2006;GasA;Ex;Y;1718;0;2;0;3;1;Ex;7;3;786;7;2009;WD;Normal;337500
996;51;4712;Pave;AllPub;Feedr;1946;GasA;TA;Y;774;456;1;1;3;1;TA;5;1;305;8;2006;WD;Abnorml;121600
997;NA;10659;Pave;AllPub;Norm;1961;GasA;TA;Y;1050;0;1;0;3;1;TA;6;1;368;1;2006;COD;Normal;136500
998;NA;11717;Pave;AllPub;PosA;1970;GasA;TA;Y;1442;0;2;0;2;1;TA;6;2;615;2;2009;WD;Normal;185000
999;60;9786;Pave;AllPub;Norm;1922;GasA;Fa;N;1077;0;1;0;3;1;TA;6;1;210;5;2006;WD;Normal;91000
1000;64;6762;Pave;AllPub;Norm;2006;GasA;Ex;Y;1208;0;2;0;2;1;Gd;6;2;632;2;2010;WD;Normal;206000
1001;74;10206;Pave;AllPub;Norm;1952;GasW;Fa;N;944;0;1;0;2;1;Fa;4;2;528;7;2009;WD;Normal;82000
1002;60;5400;Pave;AllPub;Norm;1920;GasA;Ex;Y;691;0;1;0;2;1;Ex;4;1;216;1;2007;WD;Abnorml;86000
1003;75;11957;Pave;AllPub;RRAn;2006;GasA;Ex;Y;1574;0;2;0;3;1;Gd;7;3;824;7;2008;WD;Normal;232000
1004;NA;11500;Pave;AllPub;Feedr;1976;GasA;Fa;Y;1680;0;2;0;4;2;TA;8;2;528;6;2007;WD;Normal;136905
1005;43;3182;Pave;AllPub;Norm;2005;GasA;Ex;Y;1504;0;2;0;1;1;Gd;7;2;457;5;2009;WD;Normal;181000
1006;65;8385;Pave;AllPub;Norm;1977;GasA;TA;Y;985;0;2;0;3;1;TA;6;1;328;11;2008;WD;Normal;149900
1007;NA;12155;Pave;AllPub;PosN;1970;GasA;Gd;Y;1657;0;2;0;3;1;TA;7;2;484;3;2007;WD;Normal;163500
1008;21;2217;Pave;AllPub;Norm;1970;GasA;TA;Y;546;546;1;1;3;1;TA;6;1;286;8;2009;WD;Normal;88000
1009;43;12118;Pave;AllPub;Norm;2004;GasA;Ex;Y;1710;0;2;0;3;1;Gd;7;2;550;4;2009;WD;Normal;240000
1010;60;6000;Pave;AllPub;Norm;1926;GasA;Ex;Y;1008;0;2;0;4;1;TA;7;0;0;6;2006;WD;Normal;102000
1011;115;21286;Pave;AllPub;Norm;1948;GasA;TA;Y;720;551;2;0;4;1;TA;7;1;312;8;2008;WD;Normal;135000
1012;75;9825;Pave;AllPub;Norm;1965;GasA;TA;N;1664;0;2;0;4;2;TA;8;0;0;5;2010;WD;Normal;100000
1013;55;10592;Pave;AllPub;Norm;1923;GasA;TA;Y;900;602;1;1;3;1;Gd;7;1;180;8;2007;WD;Normal;165000
1014;60;7200;Pave;AllPub;Norm;1910;GasW;TA;N;1022;0;1;0;2;1;TA;4;1;280;6;2009;WD;Normal;85000
1015;60;11664;Pave;AllPub;Artery;1948;GasA;TA;Y;1082;0;1;0;2;1;TA;5;1;240;11;2007;WD;Normal;119200
1016;70;8400;Pave;AllPub;Norm;2001;GasA;Ex;Y;810;855;2;1;3;1;Gd;6;2;528;11;2009;WD;Normal;227000
1017;73;11883;Pave;AllPub;Norm;1996;GasA;Ex;Y;1504;0;2;0;3;1;Gd;6;2;478;6;2009;WD;Normal;203000
1018;NA;5814;Pave;AllPub;Norm;1984;GasA;Gd;Y;1360;0;1;0;1;1;Gd;4;2;565;8;2009;COD;Abnorml;187500
1019;NA;10784;Pave;AllPub;Norm;1991;GasA;Gd;Y;802;670;2;1;3;1;Gd;7;2;402;5;2007;WD;Normal;160000
1020;43;3013;Pave;AllPub;Norm;2005;GasA;Ex;Y;1506;0;2;0;2;1;Gd;6;2;440;4;2006;WD;Normal;213490
1021;60;7024;Pave;AllPub;Norm;2005;GasA;Ex;Y;1132;0;1;1;2;1;Gd;5;2;451;6;2008;WD;Normal;176000
1022;64;7406;Pave;AllPub;Norm;2006;GasA;Ex;Y;1220;0;2;0;2;1;Gd;6;2;632;7;2006;New;Partial;194000
1023;52;9439;Pave;AllPub;Norm;1930;GasA;Gd;Y;912;336;1;0;2;1;TA;6;1;160;3;2007;WD;Normal;87000
1024;43;3182;Pave;AllPub;Norm;2005;GasA;Ex;Y;1504;0;2;0;2;1;Gd;7;2;437;5;2008;WD;Normal;191000
1025;NA;15498;Pave;AllPub;Norm;1976;GasA;TA;Y;2898;0;2;0;2;1;Gd;10;2;665;5;2008;COD;Abnorml;287000
1026;70;7700;Pave;AllPub;Norm;1972;GasA;TA;Y;882;0;1;0;3;1;TA;5;2;461;3;2007;WD;Normal;112500
1027;73;9300;Pave;AllPub;Feedr;1960;GasA;TA;Y;1264;0;1;0;3;1;TA;6;2;461;4;2010;WD;Normal;167500
1028;71;9520;Pave;AllPub;Norm;2007;GasA;Ex;Y;1646;0;2;0;3;1;Gd;7;3;800;4;2008;New;Partial;293077
1029;79;9492;Pave;AllPub;Artery;1941;GasA;TA;Y;968;408;1;0;3;1;TA;6;1;240;4;2007;WD;Normal;105000
1030;21;1680;Pave;AllPub;Norm;1972;GasA;Gd;Y;672;546;1;1;3;1;TA;7;1;264;5;2006;WD;Normal;118000
1031;NA;7082;Pave;AllPub;Norm;1916;GasA;Gd;Y;948;980;2;0;5;2;TA;10;0;0;7;2006;WD;Normal;160000
1032;102;15863;Pave;AllPub;Norm;1920;GasA;Ex;Y;1687;998;2;1;5;1;TA;12;2;672;8;2009;WD;Normal;197000
1033;NA;14541;Pave;AllPub;Norm;1993;GasA;Ex;Y;1352;1168;2;1;5;1;Gd;10;3;796;11;2006;WD;Abnorml;310000
1034;NA;8125;Pave;AllPub;Norm;2002;GasA;Ex;Y;1654;0;2;0;3;1;Gd;6;3;900;2;2006;WD;Normal;230000
1035;50;6305;Pave;AllPub;Norm;1938;GasA;Ex;Y;954;0;1;0;2;1;Fa;5;1;240;6;2007;WD;Normal;119750
1036;NA;11500;Pave;AllPub;Norm;1957;GasA;Ex;N;845;0;1;0;3;1;TA;5;1;290;1;2009;WD;Normal;84000
1037;89;12898;Pave;AllPub;Norm;2007;GasA;Ex;Y;1620;0;2;0;2;1;Ex;6;3;912;9;2009;WD;Normal;315500
1038;NA;9240;Pave;AllPub;Norm;2001;GasA;Ex;Y;1055;1208;2;1;3;1;Gd;7;2;905;9;2008;WD;Normal;287000
1039;21;1533;Pave;AllPub;Norm;1970;GasA;TA;Y;798;546;1;1;3;1;TA;6;0;0;5;2009;WD;Normal;97000
1040;21;1477;Pave;AllPub;Norm;1970;GasA;TA;Y;630;0;1;0;1;1;TA;3;1;286;4;2009;WD;Normal;80000
1041;88;13125;Pave;AllPub;Norm;1957;GasA;Ex;Y;1803;0;2;0;3;1;TA;8;2;484;1;2006;WD;Normal;155000
1042;NA;9130;Pave;AllPub;Feedr;1966;GasA;Gd;Y;800;832;1;1;4;1;Gd;7;2;484;7;2008;WD;Normal;173000
1043;34;5381;Pave;AllPub;Norm;2005;GasA;Ex;Y;1306;0;2;0;1;1;Gd;5;2;624;8;2009;WD;Normal;196000
1044;86;11839;Pave;AllPub;Norm;1990;GasA;Ex;Y;1532;797;2;1;4;1;Gd;10;2;514;5;2008;WD;Normal;262280
1045;80;9600;Pave;AllPub;PosN;1981;GasA;TA;Y;2524;0;2;1;4;1;Gd;9;2;542;7;2009;WD;Normal;278000
1046;NA;13680;Pave;AllPub;Norm;1955;GasA;Ex;Y;1733;0;2;0;4;1;TA;8;2;452;6;2009;WD;Normal;139600
1047;85;16056;Pave;AllPub;Norm;2005;GasA;Ex;Y;1992;876;3;1;4;1;Ex;11;3;716;7;2006;New;Partial;556581
1048;57;9245;Pave;AllPub;Norm;1994;GasA;Ex;Y;990;0;1;0;3;1;TA;5;2;672;2;2008;WD;Normal;145000
1049;100;21750;Pave;AllPub;Norm;1960;GasA;TA;Y;1771;0;1;0;3;1;TA;9;2;336;11;2009;WD;Normal;115000
1050;60;11100;Pave;AllPub;Norm;1946;GasA;Ex;Y;930;0;1;0;2;1;Gd;6;1;308;4;2010;WD;Abnorml;84900
1051;73;8993;Pave;AllPub;Norm;2007;GasA;Ex;Y;1302;0;2;0;3;1;Gd;6;2;436;8;2007;New;Partial;176485
1052;103;11175;Pave;AllPub;Norm;2007;GasA;Ex;Y;1316;0;2;0;3;1;Gd;6;2;440;10;2007;New;Partial;200141
1053;100;9500;Pave;AllPub;Artery;1964;GasA;TA;Y;1127;850;1;1;4;1;TA;9;2;540;6;2007;WD;Normal;165000
1054;68;8562;Pave;AllPub;Norm;1957;GasA;Ex;Y;1526;0;1;0;4;1;TA;7;1;364;5;2010;WD;Normal;144500
1055;90;11367;Pave;AllPub;Norm;2002;GasA;Ex;Y;1091;898;2;1;3;1;Gd;7;2;586;11;2006;WD;Normal;255000
1056;104;11361;Pave;AllPub;Norm;1976;GasA;TA;Y;1523;0;2;0;3;1;TA;7;2;478;5;2008;COD;Abnorml;180000
1057;43;7052;Pave;AllPub;Norm;2005;GasA;Ex;Y;1364;0;2;0;2;1;Gd;6;2;484;6;2006;WD;Normal;185850
1058;NA;29959;Pave;AllPub;Norm;1994;GasA;Ex;Y;979;871;2;1;3;1;Gd;7;2;467;1;2009;WD;Normal;248000
1059;96;11308;Pave;AllPub;Norm;2008;GasA;Ex;Y;1130;1054;2;1;3;1;Ex;10;3;836;7;2009;WD;Normal;335000
1060;NA;11275;Pave;AllPub;Norm;1932;GasA;TA;Y;1096;895;1;1;3;1;TA;7;2;432;3;2007;WD;Normal;220000
1061;41;4920;Pave;AllPub;Norm;2001;GasA;Ex;Y;1338;0;2;0;2;1;Gd;6;2;582;4;2010;WD;Normal;213500
1062;120;18000;Grvl;AllPub;Norm;1935;GasA;TA;Y;894;0;1;0;2;1;TA;6;3;1248;8;2008;ConLD;Normal;81000
1063;85;13600;Pave;AllPub;Norm;1900;GasA;TA;N;1422;915;2;0;5;2;TA;10;2;560;9;2007;WD;Normal;90000
1064;50;6000;Pave;AllPub;Artery;1925;GasA;Gd;Y;1103;0;1;0;2;1;Gd;5;2;440;7;2006;WD;Normal;110500
1065;NA;11000;Pave;AllPub;Norm;1966;GasA;Ex;Y;1154;0;1;1;3;1;TA;6;2;480;11;2009;WD;Normal;154000
1066;80;14000;Pave;AllPub;Norm;1996;GasA;Ex;Y;1306;954;2;1;3;1;Gd;7;2;533;4;2010;WD;Normal;328000
1067;59;7837;Pave;AllPub;Norm;1993;GasA;Gd;Y;799;772;2;1;3;1;TA;7;2;380;5;2009;WD;Normal;178000
1068;80;9760;Pave;AllPub;Norm;1964;GasA;TA;Y;798;813;1;1;4;1;TA;7;2;442;6;2008;WD;Normal;167900
1069;42;3964;Pave;AllPub;Norm;1973;GasA;Gd;Y;1291;1230;2;1;5;1;TA;10;2;576;6;2006;WD;Normal;151400
1070;60;9600;Pave;AllPub;Norm;1949;GasA;TA;Y;893;0;1;0;2;1;Gd;4;2;576;5;2007;WD;Normal;135000
1071;72;10152;Pave;AllPub;Norm;1956;GasA;TA;Y;1048;0;1;0;3;1;TA;6;1;286;6;2007;WD;Normal;135000
1072;78;11700;Pave;AllPub;RRAn;1968;GasA;Ex;Y;829;727;1;1;4;1;TA;8;2;441;5;2009;WD;Normal;154000
1073;50;7585;Pave;AllPub;Artery;1948;GasA;Fa;Y;1002;454;1;0;4;1;TA;7;1;280;8;2006;WD;Normal;91500
1074;75;7950;Pave;AllPub;Norm;1977;GasA;TA;Y;698;728;1;1;3;1;TA;6;2;440;7;2009;WD;Normal;159500
1075;74;8556;Pave;AllPub;Norm;2006;GasA;Ex;Y;1240;0;2;0;2;1;Gd;5;3;826;5;2007;WD;Normal;194000
1076;75;13125;Pave;AllPub;Norm;1940;GasA;TA;Y;960;780;1;1;3;1;TA;6;1;240;7;2007;CWD;Normal;219500
1077;60;10800;Pave;AllPub;Norm;1936;GasA;Gd;Y;1096;370;2;0;3;1;Gd;7;2;566;4;2006;WD;Normal;170000
1078;NA;15870;Pave;AllPub;Norm;1969;GasA;Ex;Y;1096;0;1;0;3;1;TA;6;1;299;3;2006;WD;Abnorml;138800
1079;37;4435;Pave;AllPub;Norm;2004;GasA;Ex;Y;848;0;1;0;1;1;Gd;3;2;420;5;2006;WD;Normal;155900
1080;65;8775;Pave;AllPub;Norm;1994;GasA;Gd;Y;990;0;1;0;3;1;TA;5;1;299;4;2007;WD;Normal;126000
1081;80;11040;Pave;AllPub;Norm;1971;GasA;Ex;Y;1258;0;2;0;3;1;Gd;5;2;528;10;2008;COD;Abnorml;145000
1082;75;7500;Pave;AllPub;Feedr;1963;GasA;Fa;Y;1040;0;1;1;3;1;TA;5;1;308;6;2010;WD;Normal;133000
1083;70;8749;Pave;AllPub;Norm;2002;GasA;Ex;Y;1459;0;2;0;3;1;Gd;6;2;527;9;2007;WD;Normal;192000
1084;80;8800;Pave;AllPub;Norm;1964;GasA;TA;Y;1251;0;1;0;3;1;TA;6;1;461;3;2006;WD;Normal;160000
1085;NA;13031;Pave;AllPub;Norm;1995;GasA;Gd;Y;691;807;2;1;3;1;TA;6;2;409;7;2006;WD;Normal;187500
1086;73;9069;Pave;AllPub;Norm;1992;GasA;Ex;Y;996;0;1;0;2;1;Gd;5;2;564;4;2010;WD;Normal;147000
1087;NA;1974;Pave;AllPub;Norm;1973;GasA;TA;Y;546;546;1;1;3;1;TA;6;1;286;5;2010;WD;Normal;83500
1088;85;10574;Pave;AllPub;Norm;2005;GasA;Ex;Y;1082;871;2;1;3;1;Gd;9;3;1043;5;2009;WD;Normal;252000
1089;24;2522;Pave;AllPub;Norm;2004;GasA;Ex;Y;970;739;2;0;3;1;Gd;7;2;380;4;2006;WD;Normal;137500
1090;37;3316;Pave;AllPub;Norm;2005;GasA;Ex;Y;1247;0;1;1;1;1;Gd;4;2;550;4;2006;WD;Normal;197000
1091;60;8544;Pave;AllPub;Norm;1950;Wall;Fa;N;1040;0;2;0;2;2;TA;6;2;400;6;2009;WD;Normal;92900
1092;24;2160;Pave;AllPub;Norm;1999;GasA;Ex;Y;624;628;2;1;2;1;Gd;4;2;462;3;2008;WD;Normal;160000
1093;60;8400;Pave;AllPub;Norm;1925;GasA;Fa;Y;1390;304;2;0;4;1;TA;7;2;576;6;2008;WD;Normal;136500
1094;71;9230;Pave;AllPub;Feedr;1965;GasA;Gd;Y;1200;0;1;1;1;1;Gd;6;2;884;10;2006;WD;Normal;146000
1095;74;5868;Pave;AllPub;Norm;1956;GasA;Ex;Y;936;0;1;0;2;1;TA;4;1;308;5;2010;WD;Normal;129000
1096;78;9317;Pave;AllPub;Norm;2006;GasA;Gd;Y;1314;0;2;0;3;1;Gd;6;2;440;3;2007;WD;Normal;176432
1097;60;6882;Pave;AllPub;Norm;1914;GasA;TA;Y;773;582;1;1;3;1;Gd;7;0;0;3;2007;WD;Normal;127000
1098;NA;3696;Pave;AllPub;Norm;1986;GasA;Ex;Y;1088;0;1;1;2;1;Gd;5;2;461;10;2007;WD;Normal;170000
1099;50;6000;Pave;AllPub;Norm;1936;GasA;TA;Y;757;567;1;0;3;1;TA;6;1;240;7;2009;WD;Normal;128000
1100;82;11880;Pave;AllPub;RRAn;1978;GasA;TA;Y;1601;0;2;0;3;1;TA;7;2;478;4;2009;COD;Abnorml;157000
1101;60;8400;Pave;AllPub;Norm;1920;GasA;TA;N;438;0;1;0;1;1;Fa;3;1;246;1;2009;WD;Normal;60000
1102;61;9758;Pave;AllPub;Norm;1971;GasA;TA;Y;950;0;1;0;3;1;TA;5;1;280;7;2007;WD;Normal;119500
1103;70;7000;Pave;AllPub;Norm;1960;GasA;Ex;Y;1134;0;1;0;2;1;TA;6;1;254;4;2007;WD;Family;135000
1104;79;8910;Pave;AllPub;Norm;1959;GasA;Ex;Y;1194;0;1;0;3;1;TA;6;2;539;7;2006;WD;Normal;159500
1105;24;2016;Pave;AllPub;Norm;1970;GasA;TA;Y;630;672;2;1;3;1;TA;6;2;440;4;2007;WD;Normal;106000
1106;98;12256;Pave;AllPub;Norm;1994;GasA;Ex;Y;1500;1122;2;1;3;1;Gd;9;2;712;4;2010;WD;Normal;325000
1107;114;10357;Pave;AllPub;Feedr;1990;GasA;Gd;Y;1442;0;2;0;3;1;Gd;6;2;719;5;2007;WD;Normal;179900
1108;168;23257;Pave;AllPub;Norm;2006;GasA;Ex;Y;887;1134;2;1;3;1;Gd;9;2;422;9;2006;New;Partial;274725
1109;NA;8063;Pave;AllPub;Norm;2000;GasA;Ex;Y;948;742;2;1;3;1;TA;7;2;463;11;2007;WD;Abnorml;181000
1110;107;11362;Pave;AllPub;Norm;2004;GasA;Ex;Y;1836;0;2;0;3;1;Gd;7;3;862;3;2009;WD;Normal;280000
1111;NA;8000;Pave;AllPub;Norm;1995;GasA;Gd;Y;773;885;2;1;3;1;TA;8;2;431;6;2008;WD;Normal;188000
1112;80;10480;Pave;AllPub;Norm;1976;GasA;TA;Y;1098;866;2;1;4;1;TA;8;2;483;9;2008;WD;Normal;205000
1113;73;7100;Pave;AllPub;Norm;1957;GasA;TA;Y;816;0;1;0;2;1;TA;5;1;308;7;2006;WD;Normal;129900
1114;66;8923;Pave;AllPub;Norm;1953;GasA;Gd;Y;1008;0;1;0;2;1;Gd;6;1;240;5;2007;WD;Normal;134500
1115;90;5400;Pave;AllPub;Norm;1954;GasA;Ex;Y;833;0;1;0;2;1;Gd;4;1;326;8;2006;WD;Normal;117000
1116;93;12085;Pave;AllPub;Norm;2007;GasA;Ex;Y;1734;0;2;0;3;1;Ex;7;3;928;11;2007;New;Partial;318000
1117;NA;7750;Pave;AllPub;Norm;2002;GasA;Ex;Y;779;640;2;1;3;1;Gd;7;2;527;3;2009;WD;Normal;184100
1118;57;9764;Pave;AllPub;Feedr;1967;GasA;Ex;Y;894;0;1;0;3;1;Gd;5;2;450;5;2008;WD;Normal;130000
1119;85;13825;Pave;AllPub;Norm;1958;GasA;TA;Y;1021;580;1;0;3;1;TA;6;1;300;12;2008;WD;Normal;140000
1120;70;7560;Pave;AllPub;Norm;1959;GasA;TA;Y;1040;0;1;0;3;1;TA;6;1;286;7;2006;WD;Normal;133700
1121;59;8263;Pave;AllPub;Norm;1920;GasA;TA;Y;1012;0;1;0;2;1;TA;6;1;308;5;2007;WD;Normal;118400
1122;84;10084;Pave;AllPub;Norm;2005;GasA;Ex;Y;1552;0;2;0;3;1;Gd;7;3;782;7;2006;New;Partial;212900
1123;NA;8926;Pave;AllPub;Norm;1956;GasA;Ex;Y;960;0;1;0;3;1;TA;5;1;288;10;2009;COD;Abnorml;112000
1124;50;9405;Pave;AllPub;Norm;1947;GasA;Ex;Y;698;0;1;0;2;1;TA;4;0;0;6;2009;WD;Normal;118000
1125;NA;9125;Pave;AllPub;Norm;1992;GasA;Gd;Y;812;670;2;1;3;1;Gd;7;2;392;7;2007;WD;Normal;163900
1126;60;10434;Pave;AllPub;Norm;1955;GasA;TA;Y;1005;0;1;0;2;1;Fa;5;2;672;11;2009;WD;Normal;115000
1127;53;3684;Pave;AllPub;Norm;2007;GasA;Ex;Y;1555;0;2;0;2;1;Gd;7;3;660;6;2009;WD;Normal;174000
1128;182;14572;Pave;AllPub;Norm;2004;GasA;Ex;Y;1530;0;2;0;3;1;Gd;7;3;630;11;2007;WD;Family;259000
1129;59;11796;Pave;AllPub;Norm;2004;GasA;Ex;Y;847;1112;2;1;4;1;Gd;8;2;434;7;2007;WD;Normal;215000
1130;60;7200;Pave;AllPub;Norm;1980;GasA;TA;Y;936;0;1;0;2;1;TA;4;2;672;8;2007;WD;Normal;140000
1131;65;7804;Pave;AllPub;Norm;1928;GasA;TA;Y;1328;653;2;0;4;1;Gd;7;2;576;12;2009;WD;Normal;135000
1132;63;10712;Pave;AllPub;Norm;1991;GasA;TA;Y;974;0;1;0;3;1;TA;5;0;0;9;2007;Oth;Abnorml;93500
1133;90;9900;Pave;AllPub;Norm;1880;GasW;TA;Y;1178;1032;2;0;5;1;Fa;8;1;205;5;2007;WD;Normal;117500
1134;80;9828;Pave;AllPub;Norm;1995;GasA;Ex;Y;1142;878;2;1;3;1;Gd;8;2;466;6;2009;WD;Normal;239500
1135;57;8773;Pave;AllPub;Norm;1997;GasA;Gd;Y;916;684;2;1;3;1;TA;7;2;460;8;2007;WD;Normal;169000
1136;60;6180;Pave;AllPub;Norm;1926;GasA;TA;N;986;0;1;0;2;1;TA;5;1;180;5;2007;WD;Normal;102000
1137;80;9600;Pave;AllPub;Norm;1950;GasA;TA;Y;1032;220;1;0;3;1;TA;6;1;288;4;2008;WD;Abnorml;119000
1138;54;6342;Pave;AllPub;Feedr;1875;GasA;Gd;N;780;240;1;0;2;1;TA;6;0;0;5;2010;WD;Normal;94000
1139;NA;9819;Pave;AllPub;Norm;1977;GasA;TA;Y;1567;0;2;0;2;1;Gd;5;2;714;5;2009;WD;Normal;196000
1140;98;8731;Pave;AllPub;Norm;1920;GasA;TA;Y;1167;0;1;0;3;1;TA;6;2;495;5;2007;WD;Normal;144000
1141;60;7350;Pave;AllPub;Norm;1951;GasA;TA;Y;952;0;1;0;2;1;TA;4;2;840;6;2008;COD;Abnorml;139000
1142;NA;10304;Pave;AllPub;PosN;1976;GasA;Ex;Y;1088;780;2;1;4;1;Gd;9;2;484;10;2009;WD;Normal;197500
1143;77;9965;Pave;AllPub;Norm;2006;GasA;Ex;Y;1466;1362;3;0;4;1;Gd;11;3;1052;4;2007;New;Partial;424870
1144;NA;9000;Pave;AllPub;Norm;1959;GasA;TA;Y;1006;0;1;0;3;1;TA;5;0;0;7;2008;WD;Normal;80000
1145;60;12180;Pave;AllPub;Norm;1941;Grav;Fa;N;672;252;1;0;2;1;Fa;5;1;280;7;2010;WD;Normal;80000
1146;52;6240;Pave;AllPub;Norm;1928;GasA;Ex;Y;1042;534;1;0;3;1;TA;8;1;225;8;2006;WD;Family;149000
1147;NA;11200;Pave;AllPub;Norm;1985;GasA;TA;Y;1298;0;2;0;3;1;Gd;5;2;403;5;2006;WD;Normal;180000
1148;75;12000;Pave;AllPub;Norm;1941;GasA;Ex;Y;860;704;1;1;3;1;Fa;7;1;234;7;2009;WD;Normal;174500
1149;NA;5700;Pave;AllPub;Norm;1926;GasA;TA;Y;572;539;1;0;2;1;TA;5;1;288;8;2008;WD;Normal;116900
1150;50;9000;Pave;AllPub;Artery;1920;GasA;Ex;Y;832;650;1;0;3;1;TA;7;2;324;7;2009;WD;Normal;143000
1151;57;8280;Pave;AllPub;Norm;1950;GasA;Ex;Y;932;0;1;0;2;1;Gd;4;1;306;11;2007;WD;Normal;124000
1152;134;17755;Pave;AllPub;Norm;1959;GasA;TA;Y;1466;0;1;1;3;1;Fa;6;2;528;11;2006;WD;Normal;149900
1153;90;14115;Pave;AllPub;Norm;1956;GasA;Ex;Y;1811;0;1;0;2;1;Ex;6;2;470;7;2006;WD;Abnorml;230000
1154;NA;5890;Pave;AllPub;Norm;1930;GasA;Ex;Y;816;0;1;0;2;1;TA;5;1;432;6;2008;WD;Normal;120500
1155;NA;13700;Pave;AllPub;Norm;1965;GasA;TA;Y;902;918;1;2;4;1;Gd;8;2;492;5;2008;WD;Normal;201800
1156;90;10768;Pave;AllPub;Norm;1976;GasA;TA;Y;1437;0;2;0;3;1;Gd;6;2;528;7;2007;WD;Normal;218000
1157;85;9350;Pave;AllPub;Norm;1965;GasA;Gd;Y;1265;0;2;0;3;1;Gd;6;2;502;10;2008;WD;Normal;179900
1158;34;5001;Pave;AllPub;Norm;2007;GasA;Ex;Y;1314;0;2;0;2;1;Gd;6;2;626;7;2009;WD;Normal;230000
1159;92;11932;Pave;AllPub;Feedr;2007;GasA;Ex;Y;1580;0;2;0;3;1;Gd;7;3;830;6;2008;ConLD;Partial;235128
1160;76;9120;Pave;AllPub;Norm;1974;GasA;TA;Y;943;933;2;1;4;1;Gd;8;2;540;7;2008;WD;Normal;185000
